"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,4.9400825840e-11,-1.0000000000e+00,-1.0000000000e+00,-5.2531362100e-11,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1295116410e-12
0.0000000000e+00,0.0000000000e+00,5.0128352990e-10,-1.0000000000e+00,-1.0000000000e+00,-5.0443612840e-10,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1517823960e-12
0.0000000000e+00,0.0000000000e+00,1.9786963370e-09,-1.0000000000e+00,-1.0000000000e+00,-1.9818826380e-09,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1873173330e-12
0.0000000000e+00,0.0000000000e+00,4.7721754500e-09,-1.0000000000e+00,-1.0000000000e+00,-4.7754009080e-09,-1.3000000000e+00,-1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2252032920e-12
0.0000000000e+00,0.0000000000e+00,8.9558441300e-09,-1.0000000000e+00,-1.0000000000e+00,-8.9591083550e-09,-1.4000000000e+00,-1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2627277970e-12
0.0000000000e+00,0.0000000000e+00,1.4529403770e-08,-1.0000000000e+00,-1.0000000000e+00,-1.4532702560e-08,-1.5000000000e+00,-1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2994203480e-12
0.0000000000e+00,0.0000000000e+00,2.1464176440e-08,-1.0000000000e+00,-1.0000000000e+00,-2.1467510800e-08,-1.6000000000e+00,-1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3351751610e-12
0.0000000000e+00,0.0000000000e+00,2.9716545320e-08,-1.0000000000e+00,-1.0000000000e+00,-2.9719916170e-08,-1.7000000000e+00,-1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3699257360e-12
0.0000000000e+00,0.0000000000e+00,3.9229641650e-08,-1.0000000000e+00,-1.0000000000e+00,-3.9233045880e-08,-1.8000000000e+00,-1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4035717170e-12
0.0000000000e+00,0.0000000000e+00,4.9925752690e-08,-1.0000000000e+00,-1.0000000000e+00,-4.9929188920e-08,-1.9000000000e+00,-1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4358979080e-12
0.0000000000e+00,0.0000000000e+00,6.1683925850e-08,-1.0000000000e+00,-1.0000000000e+00,-6.1687392040e-08,-2.0000000000e+00,-2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4664889080e-12
0.0000000000e+00,0.0000000000e+00,7.4286284700e-08,-1.0000000000e+00,-1.0000000000e+00,-7.4289778580e-08,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.4944700860e-12
0.0000000000e+00,0.0000000000e+00,8.7338829310e-08,-1.0000000000e+00,-1.0000000000e+00,-8.7342348100e-08,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5184822680e-12
0.0000000000e+00,0.0000000000e+00,1.0040052940e-07,-1.0000000000e+00,-1.0000000000e+00,-1.0040406620e-07,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5378435750e-12
0.0000000000e+00,0.0000000000e+00,1.1323969340e-07,-1.0000000000e+00,-1.0000000000e+00,-1.1324324780e-07,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5531905290e-12
0.0000000000e+00,0.0000000000e+00,1.2576683330e-07,-1.0000000000e+00,-1.0000000000e+00,-1.2577040040e-07,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5654419140e-12
0.0000000000e+00,0.0000000000e+00,1.3798110520e-07,-1.0000000000e+00,-1.0000000000e+00,-1.3798468180e-07,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5754562280e-12
0.0000000000e+00,0.0000000000e+00,1.4988523850e-07,-1.0000000000e+00,-1.0000000000e+00,-1.4988882290e-07,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5837833420e-12
0.0000000000e+00,0.0000000000e+00,1.6148978400e-07,-1.0000000000e+00,-1.0000000000e+00,-1.6149337530e-07,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5908138640e-12
0.0000000000e+00,0.0000000000e+00,1.7280904900e-07,-1.0000000000e+00,-1.0000000000e+00,-1.7281264700e-07,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5968308250e-12
0.0000000000e+00,0.0000000000e+00,1.8385858240e-07,-1.0000000000e+00,-1.0000000000e+00,-1.8386218410e-07,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6020429940e-12
